* Measurement data measured by REW V5.31.3
* Source: Microphone (JadeAudio JA11), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 512k Log Swept Sine, 1 sweep at -14.9 dBFS with no timing reference
* Dated: Jun 15, 2025 5:19:05 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Bluemi unit
* Measurement: L Chopin (AEX07)
* Smoothing: 1/24 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
12806.658687 86.275 -149.3829
12899.461015 86.511 -151.2656
12992.935827 86.667 -153.3558
13087.087996 86.736 -155.5310
13181.922430 86.720 -157.6520
13277.444074 86.624 -159.5858
13373.657907 86.460 -161.2190
13470.568945 86.244 -162.4739
13568.182241 85.992 -163.3085
13666.502883 85.723 -163.7120
13765.535996 85.451 -163.6974
13865.286744 85.190 -163.3008
13965.760328 84.954 -162.5710
14066.961984 84.750 -161.5723
14168.896989 84.584 -160.3713
14271.570658 84.460 -159.0357
14374.988342 84.380 -157.6230
14479.155433 84.344 -156.1772
14584.077362 84.355 -154.7390
14689.759598 84.415 -153.3595
14796.207652 84.526 -152.1045
14903.427072 84.688 -151.0444
15011.423448 84.903 -150.2662
15120.202410 85.167 -149.8643
15229.769630 85.472 -149.9310
15340.130819 85.805 -150.5638
15451.291730 86.148 -151.8676
15563.258160 86.474 -153.9034
15676.035944 86.749 -156.6635
15789.630962 86.939 -160.0592
15904.049137 87.015 -163.9110
16019.296433 86.958 -167.9685
16135.378859 86.764 -171.9636
16252.302465 86.444 -175.6512
16370.073348 86.020 -178.8430
16488.697648 85.518 178.5740
16608.181548 84.965 176.6596
16728.531278 84.385 175.4346
16849.753112 83.799 174.8643
16971.853368 83.223 174.8723
17094.838414 82.665 175.3807
17218.714660 82.123 176.3522
17343.488565 81.590 177.8448
17469.166632 81.063 -179.9146
17595.755415 80.580 -176.5187
17723.261512 80.259 -171.6325
17851.691571 80.276 -165.7764
17981.052287 80.713 -160.7955
18111.350404 81.428 -158.4694
18242.592715 82.182 -159.0793
18374.786062 82.794 -162.0152
18507.937336 83.145 -166.3897
18642.053479 83.197 -171.1186
18777.141484 83.004 -175.3723
18913.208391 82.653 -178.8719
19050.261296 82.219 178.2729
19188.307342 81.744 175.8571
19327.353727 81.245 173.7238
19467.407699 80.729 171.7880
19608.476560 80.209 170.0102
19750.567664 79.719 168.3931
19893.688419 79.323 167.0242
20037.846286 79.107 166.1523
