* Measurement data measured by REW V5.31.3
* Source: Microphone (JadeAudio JA11), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 512k Log Swept Sine, 1 sweep at -14.9 dBFS with no timing reference
* Dated: Jul 12, 2025 6:19:33 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: L MH755 (EX11)
* Smoothing: 1/24 octave
* Frequency Step: 96 ppo
* Start Frequency: 6.958008 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
950.421919 75.004 -166.6184
957.309068 75.044 -166.2189
964.246125 75.085 -165.8242
971.233449 75.126 -165.4356
978.271407 75.169 -165.0552
985.360365 75.214 -164.6829
992.500693 75.260 -164.3195
999.692762 75.307 -163.9658
1006.936948 75.355 -163.6199
1014.233628 75.405 -163.2809
1021.583183 75.455 -162.9507
1028.985996 75.506 -162.6318
1036.442452 75.558 -162.3239
1043.952942 75.610 -162.0266
1051.517855 75.663 -161.7404
1059.137587 75.717 -161.4688
1066.812534 75.770 -161.2100
1074.543098 75.824 -160.9637
1082.329680 75.878 -160.7295
1090.172687 75.932 -160.5050
1098.072528 75.986 -160.2893
1106.029614 76.040 -160.0836
1114.044360 76.094 -159.8897
1122.117185 76.148 -159.7094
1130.248509 76.200 -159.5395
1138.438755 76.251 -159.3754
1146.688352 76.302 -159.2155
1154.997728 76.352 -159.0617
1163.367318 76.401 -158.9139
1171.797557 76.450 -158.7731
1180.288885 76.498 -158.6377
1188.841745 76.546 -158.5060
1197.456582 76.593 -158.3783
1206.133846 76.640 -158.2550
1214.873990 76.687 -158.1341
1223.677467 76.733 -158.0173
1232.544739 76.779 -157.9063
1241.476266 76.823 -157.8050
1250.472515 76.868 -157.7097
1259.533954 76.912 -157.6155
1268.661056 76.955 -157.5211
1277.854297 76.996 -157.4293
1287.114156 77.037 -157.3413
1296.441116 77.077 -157.2576
1305.835663 77.117 -157.1779
1315.298286 77.156 -157.0982
1324.829480 77.194 -157.0185
1334.429740 77.232 -156.9391
1344.099568 77.269 -156.8588
1353.839468 77.305 -156.7773
1363.649947 77.341 -156.6934
1373.531516 77.376 -156.6082
1383.484692 77.410 -156.5217
1393.509992 77.444 -156.4327
1403.607940 77.477 -156.3421
1413.779062 77.509 -156.2497
1424.023888 77.541 -156.1552
1434.342952 77.573 -156.0583
1444.736792 77.604 -155.9579
1455.205951 77.636 -155.8484
1465.750973 77.667 -155.7316
1476.372408 77.699 -155.6103
1487.070812 77.730 -155.4879
1497.846740 77.762 -155.3619
1508.700755 77.794 -155.2287
1519.633422 77.826 -155.0855
1530.645312 77.859 -154.9341
1541.736999 77.894 -154.7765
1552.909061 77.931 -154.6158
1564.162080 77.969 -154.4540
1575.496644 78.008 -154.2950
1586.913342 78.049 -154.1387
1598.412770 78.092 -153.9882
1609.995528 78.135 -153.8456
1621.662219 78.179 -153.7139
1633.413452 78.223 -153.5925
1645.249839 78.268 -153.4787
1657.171998 78.312 -153.3690
1669.180549 78.355 -153.2623
1681.276119 78.398 -153.1573
1693.459339 78.441 -153.0514
1705.730844 78.483 -152.9432
1718.091273 78.526 -152.8341
1730.541270 78.568 -152.7265
1743.081486 78.611 -152.6182
1755.712573 78.654 -152.5056
1768.435190 78.697 -152.3899
1781.250000 78.740 -152.2732
1794.157672 78.783 -152.1584
1807.158878 78.826 -152.0438
1820.254296 78.871 -151.9305
1833.444609 78.916 -151.8167
1846.730504 78.961 -151.7043
1860.112675 79.006 -151.5917
1873.591818 79.052 -151.4785
1887.168637 79.098 -151.3645
1900.843839 79.144 -151.2494
1914.618137 79.189 -151.1316
1928.492249 79.235 -151.0103
1942.466899 79.282 -150.8862
1956.542815 79.329 -150.7599
1970.720730 79.377 -150.6314
1985.001385 79.425 -150.5007
1999.385524 79.474 -150.3670
2013.873895 79.523 -150.2292
2028.467256 79.573 -150.0862
2043.166366 79.624 -149.9389
2057.971991 79.675 -149.7867
2072.884905 79.726 -149.6292
2087.905883 79.778 -149.4648
2103.035710 79.830 -149.2914
2118.275174 79.884 -149.1089
2133.625069 79.938 -148.9156
2149.086195 79.993 -148.7079
2164.659360 80.050 -148.4833
2180.345374 80.109 -148.2349
2196.145055 80.170 -147.9602
2212.059228 80.235 -147.6581
2228.088721 80.305 -147.3273
2244.234370 80.380 -146.9666
2260.497017 80.463 -146.5767
2276.877511 80.555 -146.1575
2293.376704 80.660 -145.7173
2309.995457 80.778 -145.2655
2326.734636 80.912 -144.8192
2343.595114 81.063 -144.4016
2360.577771 81.233 -144.0425
2377.683490 81.420 -143.7801
2394.913165 81.622 -143.6480
2412.267693 81.834 -143.6762
2429.747979 82.051 -143.8860
2447.354935 82.263 -144.2892
2465.089477 82.461 -144.8736
2482.952532 82.636 -145.5950
2500.945029 82.784 -146.3795
2519.067908 82.906 -147.1368
2537.322112 83.015 -147.8018
2555.708594 83.121 -148.3737
2574.228312 83.234 -148.9028
2592.882232 83.356 -149.4531
2611.671325 83.483 -150.0646
2630.596572 83.610 -150.7495
2649.658960 83.732 -151.5007
2668.859481 83.847 -152.3041
2688.199137 83.955 -153.1419
2707.678936 84.055 -154.0008
2727.299893 84.147 -154.8747
2747.063033 84.233 -155.7581
2766.969384 84.314 -156.6471
2787.019985 84.388 -157.5388
2807.215880 84.458 -158.4316
2827.558124 84.524 -159.3242
2848.047776 84.585 -160.2189
2868.685904 84.642 -161.1146
2889.473584 84.694 -162.0114
2910.411901 84.743 -162.9095
2931.501945 84.789 -163.8063
2952.744817 84.831 -164.7003
2974.141623 84.871 -165.5917
2995.693479 84.909 -166.4803
3017.401509 84.944 -167.3695
3039.266844 84.978 -168.2567
3061.290625 85.011 -169.1467
3083.473999 85.044 -170.0465
3105.818122 85.076 -170.9622
3128.324161 85.106 -171.9028
3150.993287 85.136 -172.8693
3173.826683 85.163 -173.8683
3196.825540 85.186 -174.9009
3219.991056 85.204 -175.9663
3243.324438 85.215 -177.0613
3266.826904 85.218 -178.1830
3290.499678 85.213 -179.3273
3314.343995 85.200 179.5143
3338.361098 85.177 178.3539
3362.552239 85.145 177.1999
3386.918679 85.105 176.0557
3411.461687 85.056 174.9274
3436.182545 85.000 173.8197
3461.082540 84.936 172.7362
3486.162971 84.865 171.6782
3511.425145 84.788 170.6457
3536.870379 84.705 169.6396
3562.500000 84.616 168.6641
3588.315344 84.523 167.7215
3614.317756 84.424 166.8120
3640.508592 84.322 165.9361
3666.889218 84.215 165.0961
3693.461009 84.105 164.2902
3720.225350 83.992 163.5175
3747.183636 83.877 162.7800
3774.337274 83.759 162.0762
3801.687677 83.639 161.4051
3829.236273 83.518 160.7642
3856.984498 83.394 160.1500
3884.933798 83.270 159.5638
3913.085629 83.143 159.0050
3941.441461 83.015 158.4747
