* Measurement data measured by REW V5.31.3
* Source: Microphone (JadeAudio JA11), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 512k Log Swept Sine, 1 sweep at -14.9 dBFS with no timing reference
* Dated: Jul 12, 2025 6:15:06 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: R MH755 (EX11)
* Smoothing: 1/24 octave
* Frequency Step: 96 ppo
* Start Frequency: 6.958008 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
936.795909 74.893 -166.9874
943.584318 74.930 -166.5682
950.421919 74.968 -166.1561
957.309068 75.008 -165.7505
964.246125 75.049 -165.3504
971.233449 75.091 -164.9549
978.271407 75.135 -164.5652
985.360365 75.180 -164.1818
992.500693 75.227 -163.8058
999.692762 75.274 -163.4391
1006.936948 75.322 -163.0822
1014.233628 75.371 -162.7347
1021.583183 75.421 -162.3961
1028.985996 75.472 -162.0676
1036.442452 75.524 -161.7483
1043.952942 75.577 -161.4375
1051.517855 75.631 -161.1356
1059.137587 75.685 -160.8453
1066.812534 75.740 -160.5669
1074.543098 75.795 -160.3009
1082.329680 75.850 -160.0475
1090.172687 75.906 -159.8061
1098.072528 75.962 -159.5746
1106.029614 76.018 -159.3531
1114.044360 76.075 -159.1412
1122.117185 76.131 -158.9402
1130.248509 76.186 -158.7505
1138.438755 76.242 -158.5713
1146.688352 76.298 -158.4016
1154.997728 76.353 -158.2419
1163.367318 76.407 -158.0908
1171.797557 76.461 -157.9494
1180.288885 76.514 -157.8170
1188.841745 76.566 -157.6932
1197.456582 76.617 -157.5787
1206.133846 76.668 -157.4736
1214.873990 76.718 -157.3756
1223.677467 76.766 -157.2846
1232.544739 76.814 -157.1982
1241.476266 76.860 -157.1172
1250.472515 76.904 -157.0391
1259.533954 76.948 -156.9631
1268.661056 76.990 -156.8878
1277.854297 77.031 -156.8119
1287.114156 77.070 -156.7338
1296.441116 77.109 -156.6527
1305.835663 77.146 -156.5691
1315.298286 77.183 -156.4814
1324.829480 77.220 -156.3889
1334.429740 77.257 -156.2949
1344.099568 77.294 -156.2019
1353.839468 77.331 -156.1091
1363.649947 77.368 -156.0127
1373.531516 77.405 -155.9140
1383.484692 77.442 -155.8143
1393.509992 77.478 -155.7145
1403.607940 77.514 -155.6154
1413.779062 77.550 -155.5162
1424.023888 77.586 -155.4147
1434.342952 77.621 -155.3108
1444.736792 77.657 -155.2073
1455.205951 77.693 -155.1032
1465.750973 77.728 -154.9997
1476.372408 77.763 -154.8939
1487.070812 77.798 -154.7852
1497.846740 77.833 -154.6742
1508.700755 77.868 -154.5617
1519.633422 77.903 -154.4462
1530.645312 77.938 -154.3292
1541.736999 77.974 -154.2106
1552.909061 78.010 -154.0900
1564.162080 78.046 -153.9667
1575.496644 78.082 -153.8426
1586.913342 78.119 -153.7169
1598.412770 78.156 -153.5900
1609.995528 78.192 -153.4586
1621.662219 78.230 -153.3241
1633.413452 78.267 -153.1863
1645.249839 78.304 -153.0447
1657.171998 78.342 -152.8992
1669.180549 78.381 -152.7502
1681.276119 78.420 -152.5970
