* Measurement data measured by REW V5.31.3
* Source: Microphone (JadeAudio JA11), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 512k Log Swept Sine, 1 sweep at -14.9 dBFS with no timing reference
* Dated: Jun 27, 2025 5:40:46 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: R 7A Supernova
* Smoothing: 1/24 octave
* Frequency Step: 96 ppo
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
47.901429 86.505 133.0411
48.248542 86.484 132.7887
48.598171 86.463 132.5346
48.950334 86.441 132.2801
49.305048 86.419 132.0239
49.662333 86.397 131.7707
50.022206 86.374 131.5215
50.384688 86.352 131.2718
50.749796 86.330 131.0230
51.117550 86.308 130.7720
51.487969 86.286 130.5168
51.861072 86.264 130.2596
52.236879 86.241 130.0000
52.615409 86.218 129.7397
52.996681 86.195 129.4803
53.380717 86.171 129.2184
53.767536 86.147 128.9577
54.157158 86.122 128.6979
54.549603 86.097 128.4399
54.944892 86.073 128.1854
55.343045 86.049 127.9306
55.744084 86.025 127.6746
56.148028 86.002 127.4141
56.554900 85.979 127.1473
56.964720 85.955 126.8774
57.377510 85.930 126.6047
57.793291 85.905 126.3341
58.212085 85.880 126.0657
58.633914 85.856 125.7978
59.058799 85.831 125.5285
59.486764 85.807 125.2567
59.917829 85.782 124.9829
60.352019 85.757 124.7064
60.789354 85.731 124.4310
61.229859 85.705 124.1575
61.673556 85.679 123.8859
62.120468 85.653 123.6158
62.570618 85.627 123.3464
63.024031 85.601 123.0782
63.480729 85.576 122.8105
63.940736 85.551 122.5439
64.404077 85.526 122.2745
64.870776 85.501 122.0022
65.340856 85.477 121.7239
65.814343 85.452 121.4428
66.291261 85.426 121.1611
66.771635 85.400 120.8812
67.255489 85.374 120.6026
67.742850 85.348 120.3236
68.233743 85.322 120.0443
68.728193 85.296 119.7644
69.226226 85.270 119.4847
69.727867 85.244 119.2056
70.233144 85.218 118.9263
70.742083 85.193 118.6450
71.254709 85.168 118.3583
71.771050 85.143 118.0639
72.291132 85.118 117.7635
72.814984 85.091 117.4626
73.342631 85.063 117.1654
73.874102 85.035 116.8751
74.409424 85.007 116.5892
74.948626 84.980 116.3054
75.491734 84.954 116.0199
76.038779 84.927 115.7326
76.589787 84.901 115.4413
77.144788 84.875 115.1483
77.703811 84.848 114.8554
78.266885 84.821 114.5639
78.834039 84.793 114.2736
79.405303 84.766 113.9828
79.980706 84.739 113.6890
80.560280 84.712 113.3913
81.144053 84.685 113.0920
81.732056 84.657 112.7945
82.324320 84.628 112.5005
82.920876 84.601 112.2082
83.521755 84.573 111.9140
84.126988 84.546 111.6178
84.736607 84.519 111.3203
85.350643 84.491 111.0231
85.969129 84.463 110.7254
86.592097 84.436 110.4249
87.219579 84.408 110.1223
87.851608 84.380 109.8187
88.488217 84.352 109.5143
89.129439 84.324 109.2090
89.775308 84.296 108.9025
90.425856 84.268 108.5953
91.081119 84.240 108.2877
91.741131 84.212 107.9780
92.405925 84.184 107.6663
93.075536 84.156 107.3549
93.750000 84.127 107.0468
94.429351 84.099 106.7405
95.113625 84.071 106.4325
95.802858 84.043 106.1204
96.497085 84.014 105.8072
97.196342 83.984 105.4980
97.900667 83.956 105.1920
98.610096 83.927 104.8825
99.324665 83.899 104.5676
100.044413 83.871 104.2503
100.769376 83.842 103.9328
101.499592 83.813 103.6147
102.235100 83.785 103.2946
102.975938 83.757 102.9730
103.722144 83.729 102.6510
104.473757 83.700 102.3327
105.230817 83.673 102.0183
105.993363 83.646 101.7022
106.761435 83.619 101.3801
107.535072 83.590 101.0568
108.314315 83.562 100.7408
109.099206 83.533 100.4319
109.889783 83.505 100.1223
110.686090 83.477 99.8053
111.488167 83.449 99.4843
112.296056 83.420 99.1650
113.109800 83.391 98.8474
113.929440 83.363 98.5269
114.755020 83.335 98.2029
115.586582 83.307 97.8782
116.424170 83.280 97.5558
117.267827 83.252 97.2343
118.117598 83.225 96.9113
118.973527 83.198 96.5873
119.835658 83.170 96.2606
120.704037 83.142 95.9315
121.578708 83.114 95.6050
122.459718 83.085 95.2821
123.347111 83.057 94.9618
124.240935 83.029 94.6427
125.141236 83.002 94.3218
126.048061 82.974 93.9997
126.961458 82.947 93.6778
127.881473 82.921 93.3521
128.808154 82.894 93.0205
129.741551 82.866 92.6848
130.681712 82.838 92.3516
131.628686 82.809 92.0223
132.582521 82.781 91.6946
133.543269 82.753 91.3654
134.510979 82.725 91.0349
135.485701 82.696 90.7042
136.467486 82.668 90.3740
137.456386 82.639 90.0448
138.452451 82.611 89.7169
139.455735 82.583 89.3917
140.466288 82.556 89.0701
141.484165 82.530 88.7507
142.509418 82.504 88.4324
143.542100 82.477 88.1138
144.582265 82.449 87.7912
145.629968 82.418 87.4666
146.685262 82.385 87.1456
147.748204 82.352 86.8295
148.818849 82.319 86.5133
149.897251 82.287 86.1965
150.983469 82.255 85.8783
152.077557 82.225 85.5555
153.179574 82.195 85.2280
154.289576 82.163 84.8965
155.407622 82.129 84.5645
156.533770 82.092 84.2537
157.668078 82.055 83.9823
158.810606 82.021 83.7311
159.961413 81.989 83.4874
161.120559 81.958 83.2711
162.288105 81.932 83.1127
163.464112 81.915 83.0098
164.648640 81.913 82.9344
165.841752 81.928 82.8356
167.043510 81.955 82.6459
168.253976 81.983 82.2969
169.473213 81.998 81.8430
170.701286 82.000 81.3610
171.938258 81.990 80.8920
173.184194 81.974 80.4193
174.439158 81.952 79.9487
175.703216 81.926 79.4728
176.976434 81.897 79.0067
178.258878 81.868 78.5464
179.550615 81.838 78.0971
180.851713 81.807 77.6846
182.162239 81.778 77.2924
183.482262 81.749 76.9304
184.811850 81.720 76.5845
186.151073 81.691 76.2438
187.500000 81.663 75.9194
188.858702 81.638 75.5843
190.227250 81.613 75.2467
191.605715 81.589 74.9211
192.994169 81.566 74.5882
194.392685 81.540 74.2600
195.801334 81.514 73.9502
197.220191 81.488 73.6306
198.649330 81.461 73.3037
200.088825 81.436 72.9918
201.538751 81.413 72.6655
202.999184 81.390 72.3184
204.470200 81.366 71.9994
205.951875 81.345 71.7082
207.444287 81.327 71.3863
208.947514 81.305 71.0333
210.461634 81.279 70.7139
211.986726 81.258 70.4353
213.522869 81.242 70.1240
215.070144 81.224 69.7507
216.628631 81.197 69.3819
218.198411 81.166 69.0906
219.779567 81.142 68.8590
221.372180 81.127 68.6054
