* Measurement data measured by REW V5.31.3
* Source: Microphone (JadeAudio JA11), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 512k Log Swept Sine, 1 sweep at -13.3 dBFS with no timing reference
* Dated: Jun 15, 2025 6:19:05 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: R Daiso 7301
* Smoothing: 1/24 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
1426.179476 80.750 -145.2022
1436.514160 80.769 -144.7749
1446.923734 80.787 -144.3413
1457.408740 80.805 -143.8980
1467.969724 80.823 -143.4442
1478.607238 80.841 -142.9858
1489.321836 80.860 -142.5257
1500.114076 80.880 -142.0632
1510.984521 80.900 -141.5962
1521.933737 80.920 -141.1179
1532.962297 80.941 -140.6296
1544.070773 80.962 -140.1358
1555.259747 80.983 -139.6346
1566.529800 81.005 -139.1267
1577.881521 81.028 -138.6107
1589.315501 81.051 -138.0877
1600.832336 81.075 -137.5560
1612.432627 81.100 -137.0151
1624.116978 81.127 -136.4654
1635.886000 81.156 -135.9112
1647.740304 81.186 -135.3548
1659.680509 81.218 -134.7981
1671.707238 81.250 -134.2423
1683.821118 81.283 -133.6883
1696.022780 81.317 -133.1347
1708.312860 81.350 -132.5759
1720.692000 81.383 -132.0082
1733.160843 81.417 -131.4321
1745.720041 81.451 -130.8484
1758.370248 81.487 -130.2593
1771.112124 81.523 -129.6625
1783.946332 81.561 -129.0553
1796.873543 81.599 -128.4386
1809.894429 81.638 -127.8145
1823.009670 81.676 -127.1812
1836.219950 81.716 -126.5408
1849.525956 81.756 -125.8915
1862.928384 81.797 -125.2308
1876.427931 81.838 -124.5562
1890.025301 81.881 -123.8692
1903.721204 81.926 -123.1726
1917.516352 81.972 -122.4685
1931.411466 82.021 -121.7520
1945.407270 82.072 -121.0192
1959.504493 82.125 -120.2684
1973.703870 82.180 -119.4995
1988.006142 82.237 -118.7142
2002.412054 82.297 -117.9131
2016.922357 82.359 -117.0912
2031.537808 82.423 -116.2443
2046.259169 82.490 -115.3681
2061.087206 82.561 -114.4636
2076.022694 82.636 -113.5322
2091.066410 82.717 -112.5707
2106.219139 82.806 -111.5807
2121.481671 82.903 -110.5587
2136.854802 83.008 -109.5048
2152.339333 83.125 -108.4227
2167.936071 83.255 -107.3273
2183.645829 83.399 -106.2310
2199.469427 83.558 -105.1488
2215.407689 83.735 -104.1015
2231.461446 83.929 -103.1122
2247.631536 84.140 -102.2045
2263.918800 84.366 -101.4068
2280.324089 84.601 -100.7448
2296.848258 84.842 -100.2338
2313.492167 85.081 -99.8744
2330.256685 85.314 -99.6580
2347.142685 85.537 -99.5678
2364.151049 85.747 -99.5754
2381.282662 85.942 -99.6535
2398.538418 86.121 -99.7715
2415.919216 86.285 -99.9036
2433.425962 86.434 -100.0279
2451.059570 86.573 -100.1284
2468.820958 86.703 -100.1914
2486.711052 86.825 -100.2071
2504.730786 86.943 -100.1741
2522.881098 87.059 -100.0986
2541.162934 87.175 -99.9846
2559.577248 87.291 -99.8383
2578.125000 87.409 -99.6626
2596.807157 87.529 -99.4606
2615.624692 87.651 -99.2341
2634.578586 87.776 -98.9888
2653.669829 87.904 -98.7305
2672.899414 88.035 -98.4639
2692.268345 88.170 -98.1892
2711.777632 88.309 -97.9121
2731.428290 88.453 -97.6352
2751.221345 88.602 -97.3591
2771.157829 88.754 -97.0833
2791.238781 88.910 -96.8089
2811.465248 89.070 -96.5369
2831.838284 89.234 -96.2683
2852.358952 89.403 -96.0082
2873.028321 89.577 -95.7578
2893.847468 89.757 -95.5176
2914.817480 89.942 -95.2897
2935.939449 90.133 -95.0796
2957.214476 90.330 -94.8931
2978.643672 90.533 -94.7359
3000.228152 90.743 -94.6151
3021.969041 90.959 -94.5400
3043.867475 91.179 -94.5113
3065.924593 91.403 -94.5319
3088.141547 91.630 -94.6062
3110.519493 91.860 -94.7420
3133.059600 92.092 -94.9487
3155.763041 92.324 -95.2267
3178.631001 92.554 -95.5812
3201.664672 92.776 -96.0091
3224.865254 92.985 -96.5002
3248.233957 93.175 -97.0418
3271.771999 93.349 -97.6304
3295.480608 93.506 -98.2687
3319.361019 93.650 -98.9520
3343.414477 93.779 -99.6646
3367.642236 93.893 -100.3969
3392.045560 93.995 -101.1544
3416.625721 94.087 -101.9441
3441.383999 94.172 -102.7763
3466.321686 94.250 -103.6668
3491.440082 94.323 -104.6370
3516.740496 94.390 -105.7081
