* Measurement data measured by REW V5.31.3
* Source: Microphone (JadeAudio JA11), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 512k Log Swept Sine, 1 sweep at -14.9 dBFS with no timing reference
* Dated: Jun 15, 2025 5:24:52 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Bluemi unit
* Measurement: R Chopin (AEX07)
* Smoothing: 1/24 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
3466.321686 91.976 163.9536
3491.440082 91.912 163.6233
3516.740496 91.849 163.3115
3542.224247 91.786 163.0193
3567.892664 91.722 162.7456
3593.747085 91.659 162.4928
3619.788858 91.595 162.2596
3646.019340 91.531 162.0446
3672.439900 91.468 161.8482
3699.051913 91.406 161.6669
3725.856768 91.344 161.5003
3752.855862 91.283 161.3526
3780.050603 91.223 161.2221
3807.442408 91.164 161.1057
3835.032705 91.106 161.0025
3862.822933 91.049 160.9122
3890.814540 90.994 160.8345
3919.008986 90.940 160.7701
3947.407741 90.889 160.7173
3976.012284 90.839 160.6757
4004.824108 90.791 160.6425
4033.844715 90.745 160.6153
4063.075616 90.702 160.5912
4092.518337 90.660 160.5711
4122.174412 90.620 160.5548
4152.045387 90.581 160.5413
4182.132820 90.545 160.5286
4212.438278 90.510 160.5149
4242.963342 90.477 160.4989
4273.709604 90.445 160.4797
4304.678665 90.415 160.4533
4335.872141 90.387 160.4171
4367.291658 90.360 160.3684
4398.938854 90.335 160.3071
4430.815378 90.311 160.2333
4462.922893 90.287 160.1454
4495.263072 90.263 160.0431
4527.837601 90.238 159.9255
4560.648179 90.212 159.7942
4593.696515 90.183 159.6511
4626.984334 90.153 159.4989
4660.513370 90.119 159.3392
4694.285371 90.083 159.1719
4728.302098 90.045 158.9965
4762.565324 90.004 158.8175
4797.076835 89.959 158.6389
4831.838432 89.911 158.4642
4866.851925 89.859 158.2939
4902.119140 89.804 158.1316
4937.641916 89.745 157.9796
4973.422105 89.683 157.8438
5009.461572 89.616 157.7279
5045.762195 89.545 157.6384
5082.325868 89.470 157.5789
5119.154496 89.391 157.5556
5156.250000 89.309 157.5705
5193.614313 89.225 157.6286
5231.249383 89.140 157.7323
5269.157173 89.052 157.8866
5307.339658 88.964 158.0955
5345.798829 88.877 158.3607
5384.536691 88.791 158.6835
5423.555263 88.708 159.0658
5462.856580 88.629 159.5061
5502.442691 88.554 160.0051
5542.315659 88.485 160.5583
5582.477563 88.423 161.1650
5622.930497 88.369 161.8203
5663.676569 88.323 162.5214
5704.717904 88.288 163.2620
5746.056642 88.264 164.0355
5787.694937 88.252 164.8348
5829.634960 88.255 165.6494
5871.878898 88.271 166.4665
5914.428953 88.300 167.2683
5957.287343 88.343 168.0404
6000.456303 88.398 168.7724
6043.938083 88.465 169.4515
6087.734950 88.542 170.0692
6131.849187 88.627 170.6171
6176.283094 88.719 171.0875
6221.038987 88.815 171.4783
6266.119200 88.915 171.7863
6311.526083 89.015 172.0118
6357.262002 89.115 172.1587
6403.329344 89.211 172.2342
6449.730508 89.302 172.2496
6496.467914 89.387 172.2137
6543.543998 89.466 172.1400
6590.961215 89.538 172.0435
6638.722037 89.604 171.9355
6686.828954 89.664 171.8285
6735.284473 89.721 171.7310
6784.091120 89.773 171.6528
6833.251441 89.825 171.5969
6882.767998 89.876 171.5675
6932.643372 89.929 171.5645
6982.880164 89.985 171.5861
7033.480992 90.045 171.6278
7084.448495 90.113 171.6831
7135.785329 90.188 171.7430
7187.494171 90.272 171.8007
7239.577717 90.365 171.8507
7292.038681 90.469 171.8889
7344.879799 90.587 171.9073
7398.103826 90.722 171.8885
7451.713536 90.877 171.8004
7505.711724 91.053 171.5998
7560.101205 91.247 171.2455
7614.884815 91.457 170.7023
7670.065409 91.679 169.9364
7725.645865 91.909 168.9177
7781.629080 92.141 167.6168
7838.017972 92.369 166.0089
7894.815481 92.584 164.0727
7952.024569 92.776 161.7941
8009.648217 92.933 159.1742
8067.689429 93.047 156.2299
8126.151233 93.107 152.9951
8185.036674 93.105 149.5315
8244.348824 93.030 145.9224
8304.090774 92.877 142.2645
8364.265639 92.641 138.6627
8424.876556 92.325 135.2181
8485.926684 91.935 132.0259
8547.419207 91.480 129.1654
8609.357330 90.973 126.6911
8671.744282 90.426 124.6339
8734.583316 89.851 123.0046
