* Measurement data measured by REW V5.31.3
* Source: Microphone (JadeAudio JA11), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 512k Log Swept Sine, 1 sweep at -13.3 dBFS with no timing reference
* Dated: Jun 15, 2025 6:16:22 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: L Daiso 7301
* Smoothing: 1/24 octave
* Frequency Step: 96 ppo
* Start Frequency: 20.141602 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
4831.838432 93.869 18.7756
4866.851925 93.928 19.9167
4902.119140 93.989 21.1380
4937.641916 94.062 22.4450
4973.422105 94.147 23.6941
5009.461572 94.236 24.7324
5045.762195 94.320 25.5216
5082.325868 94.397 26.1018
5119.154496 94.469 26.5205
5156.250000 94.536 26.7974
5193.614313 94.598 26.9314
5231.249383 94.656 26.9038
5269.157173 94.711 26.6913
5307.339658 94.762 26.2693
5345.798829 94.809 25.6141
5384.536691 94.851 24.7064
5423.555263 94.887 23.5354
5462.856580 94.918 22.0953
5502.442691 94.943 20.3936
5542.315659 94.963 18.4452
5582.477563 94.976 16.2795
5622.930497 94.983 13.9338
5663.676569 94.984 11.4593
5704.717904 94.978 8.9169
5746.056642 94.965 6.3757
5787.694937 94.945 3.9118
5829.634960 94.917 1.6001
5871.878898 94.880 -0.4873
5914.428953 94.834 -2.2922
5957.287343 94.778 -3.7694
6000.456303 94.711 -4.8894
6043.938083 94.630 -5.6439
6087.734950 94.536 -6.0369
6131.849187 94.427 -6.0842
6176.283094 94.302 -5.8094
6221.038987 94.158 -5.2368
6266.119200 93.993 -4.3957
6311.526083 93.801 -3.3104
6357.262002 93.579 -2.0000
6403.329344 93.326 -0.4837
6449.730508 93.050 1.2184
6496.467914 92.762 3.0824
6543.543998 92.475 5.0881
6590.961215 92.199 7.2194
6638.722037 91.941 9.4607
6686.828954 91.705 11.8009
6735.284473 91.492 14.2274
6784.091120 91.302 16.7329
6833.251441 91.136 19.3064
6882.767998 90.994 21.9411
6932.643372 90.877 24.6270
6982.880164 90.787 27.3544
7033.480992 90.723 30.1129
7084.448495 90.688 32.8909
7135.785329 90.683 35.6737
7187.494171 90.709 38.4476
7239.577717 90.766 41.1980
7292.038681 90.857 43.9095
7344.879799 90.984 46.5640
7398.103826 91.149 49.1395
7451.713536 91.354 51.6058
7505.711724 91.603 53.9220
7560.101205 91.898 56.0358
7614.884815 92.235 57.8804
7670.065409 92.606 59.3658
7725.645865 92.994 60.3873
7781.629080 93.370 60.8343
7838.017972 93.709 60.5886
7894.815481 93.995 59.4951
7952.024569 94.225 57.3780
8009.648217 94.398 54.1010
8067.689429 94.510 49.6263
8126.151233 94.558 44.0827
8185.036674 94.530 37.8201
8244.348824 94.414 31.3795
8304.090774 94.186 25.3717
8364.265639 93.813 20.3081
8424.876556 93.264 16.4788
8485.926684 92.529 13.9367
8547.419207 91.638 12.5658
8609.357330 90.654 12.2119
8671.744282 89.635 12.7398
8734.583316 88.627 14.0196
8797.877707 87.652 15.9220
8861.630756 86.722 18.3320
8925.845785 85.839 21.1547
8990.526143 85.002 24.3157
9055.675202 84.209 27.7590
9121.296357 83.456 31.4406
9187.393031 82.742 35.3311
9253.968668 82.065 39.4018
9321.026740 81.421 43.6297
9388.570742 80.810 47.9958
9456.604196 80.228 52.4858
9525.130648 79.674 57.0882
9594.153671 79.146 61.7919
9663.676863 78.644 66.5864
9733.703850 78.165 71.4640
9804.238280 77.709 76.4188
9875.283832 77.275 81.4486
9946.844210 76.861 86.5477
10018.923143 76.468 91.7110
10091.524390 76.093 96.9350
10164.651736 75.738 102.2193
10238.308993 75.401 107.5637
10312.500000 75.082 112.9677
10387.228626 74.781 118.4258
10462.498767 74.497 123.9349
10538.314345 74.231 129.4938
10614.679315 73.982 135.1026
10691.597657 73.750 140.7598
10769.073381 73.535 146.4603
10847.110526 73.338 152.2049
10925.713161 73.159 157.9931
11004.885382 72.998 163.8252
11084.631318 72.855 169.7008
11164.955126 72.730 175.6148
11245.860993 72.623 -178.4337
11327.353138 72.534 -172.4439
11409.435808 72.464 -166.4172
